5000, 1, 11.4561
5000, 1, 10.3412
5000, 1, 9.6261
5000, 1, 10.1687
5000, 1, 10.2421
5000, 1, 10.6495
5000, 1, 10.8774
5000, 1, 13.7336
5000, 1, 11.6932
5000, 1, 12.3353
10000, 1, 66.3326
10000, 1, 75.344
10000, 1, 46.3372
10000, 1, 46.7879
10000, 1, 45.6996
10000, 1, 38.1452
10000, 1, 38.1637
10000, 1, 36.3878
10000, 1, 40.2691
10000, 1, 35.5935
50000, 1, 393.457
50000, 1, 347.326
50000, 1, 300.758
50000, 1, 327.757
50000, 1, 307.092
50000, 1, 320.641
50000, 1, 344.081
50000, 1, 327.307
50000, 1, 314.648
50000, 1, 366.466
100000, 1, 1885.37
100000, 1, 1011.86
100000, 1, 1015.4
100000, 1, 1432.84
100000, 1, 1127.84
100000, 1, 1354.93
100000, 1, 1249.69
100000, 1, 1122.72
100000, 1, 1103.09
100000, 1, 1120.93
